cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
89	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	108	100230000	1.077522e-06	2.032217e-07
377	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	397	21020000	1.888677e-05	1.857867e-06
610	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	405	5040000	8.035714e-05	7.825923e-06
987	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	426	1970000	2.162437e-04	2.053278e-05
1597	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	475	1150000	4.130435e-04	3.713773e-05
2584	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	495	1000000	4.950000e-04	4.359645e-05
4181	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	550	960000	5.729167e-04	4.786761e-05
6765	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	0	1	0.000500	520	940000	5.531915e-04	4.753459e-05
1	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	68552	240000	2.856333e-01	1.807239e-03
2	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	16	100230000	1.596328e-07	7.822009e-08
233	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	385	34390000	1.119511e-05	1.118283e-06
377	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	413	3440000	1.200581e-04	1.157835e-05
610	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	514	880000	5.840909e-04	5.048102e-05
987	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	670	540000	1.240741e-03	9.389233e-05
1597	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	813	440000	1.847727e-03	1.268957e-04
2584	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	844	420000	2.009524e-03	1.354382e-04
4181	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	871	410000	2.124390e-03	1.409352e-04
6765	1000	(0.900000,1.000000,0.900000)	0.100000	1.000000	1	2	0.002000	854	420000	2.033333e-03	1.362366e-04
1	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	95355	240000	3.973125e-01	1.957774e-03
2	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	5323	250000	2.129200e-02	5.658755e-04
3	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	4338	260000	1.668462e-02	4.923500e-04
5	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	5862	250000	2.344800e-02	5.931802e-04
8	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	7568	250000	3.027200e-02	6.716323e-04
13	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	9157	240000	3.815417e-02	7.664330e-04
21	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	11608	240000	4.836667e-02	8.583380e-04
34	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	14317	240000	5.965417e-02	9.475773e-04
55	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	17520	240000	7.300000e-02	1.040763e-03
89	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	21365	240000	8.902083e-02	1.139333e-03
144	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	25988	240000	1.082833e-01	1.243211e-03
233	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	29214	240000	1.217250e-01	1.308144e-03
377	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	28420	240000	1.184167e-01	1.292673e-03
610	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	18771	240000	7.821250e-02	1.074246e-03
987	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	10152	240000	4.230000e-02	8.052586e-04
1597	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	5680	250000	2.272000e-02	5.841169e-04
2584	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	4144	260000	1.593846e-02	4.813974e-04
4181	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	3405	260000	1.309615e-02	4.369972e-04
6765	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	0	1	0.000500	3364	260000	1.293846e-02	4.343930e-04
1	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	120551	240000	5.022958e-01	2.000396e-03
2	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	20135	240000	8.389583e-02	1.109157e-03
3	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	15799	240000	6.582917e-02	9.921396e-04
5	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	21921	240000	9.133750e-02	1.152594e-03
8	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	28179	240000	1.174125e-01	1.287913e-03
13	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	35309	240000	1.471208e-01	1.417200e-03
21	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	43539	240000	1.814125e-01	1.541759e-03
34	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	52619	240000	2.192458e-01	1.655287e-03
55	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	61739	240000	2.572458e-01	1.748828e-03
89	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	70582	240000	2.940917e-01	1.822913e-03
144	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	78378	240000	3.265750e-01	1.876232e-03
233	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	83479	240000	3.478292e-01	1.905523e-03
377	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	74184	240000	3.091000e-01	1.848875e-03
610	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	45026	240000	1.876083e-01	1.561922e-03
987	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	22033	240000	9.180417e-02	1.155238e-03
1597	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	11865	240000	4.943750e-02	8.672994e-04
2584	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	7952	250000	3.180800e-02	6.879153e-04
4181	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	6774	250000	2.709600e-02	6.364637e-04
6765	1000	(0.500000,1.000000,0.500000)	0.500000	1.000000	1	2	0.002000	6453	250000	2.581200e-02	6.216104e-04
